userAddress,total_amount
0x324a04f2fc719ae23c1dc0e44553ae5bba4db320,7021750763084137
0x325dfa6beedad7c6ff4d3cfa4c07d7bd7c0df9b0,14682824454474152
0x3260d023521c40f690835c7277dfc8c935285771,237067454943610232
0x327ba2b8cad057996179bb348fee853282394f5e,445981542497592
0x328809a567b87b6123462c3062e8438bbb75c1c5,238532365662221958
0x329bff0fed0d093a5503764c746918aa2136ec60,25755409354421586
0x329f4435e0f22899b733756c71aa12c1004146b1,23969873488523736
0x32a563a68316aa934f4364e4b7a729b35de99110,104757563296748072
0x32aac8c714d2ecc19aea0571137295f4c0eb9440,60000000000000
0x3310096e434867bd0dcb55d0f1fb2bdde0f74c6c,19198781695756
0x332d424dbaf2839e3cf3b53dd0f4cbc2419fbf69,1591382170510645539
0x334a309d1c83ee72ecdc405b990835cd76945b99,100198116764312889
0x33982ed97cc9a2bb4d06e059b6aad66ecc1ecac1,277497106078960836
0x33b9bb2fecfb937e3ebaef466108e2ae7c9ce110,17240730072935064
0x33bba6ae628e02a402594b9e72008d64c4c142e3,1000000000000000
0x33bc7bb9036bff104047d059eec208e43b0ecff1,3023157282009649
0x33d4d8fbdf06455a3a893f9480b24d00c75fc6ed,91688172292694069
0x33d84d2a77d850b13053a1496d25cc58b145aa13,100000000000000000
0x33df570a3d9d294fa90a19876c215a5276b29385,449547471776994369
0x33ec34b1b4bfcdc9b5e37ba4ab02f6e993a457ae,1000000000000000
0x33f2385f04dfaacf02ad4596a74b91194b7ff17f,4063773226879
0x33fb10446604c9f839d615192e5c77850034b62d,209929387094020
0x34174d97c8476e46bb7f2c1cacd24e27f1bd5e24,82195823216719007
0x34188ba977033a4b6b7beec6af2415b0c7715852,7021750763084137
0x34223719d75cbc336b77ccd8af6b9342bd6af1cb,1018750188442722958
0x3427078b2e6b498eb4fd4ea20b3168133d4a596d,393006202245883531
0x3437811a594f18425493dec19bf7157b377cffda,35577800168813153
0x343ff892bd3ad71c4b48d45ad25a3f5269222129,1757349756234792
0x34475ab5ec2795bb4f6e9cefc241be51455ad266,1350053850663193
0x3450f5a03a243227220e960e2f1f8ca7fbe76a20,517862735270728
0x346320465a423ad11ecfaa89eec99f4fb9ef347f,1
0x347edde1b22ad77d66f34767069cdfb744a505a7,307596908182385
0x3480b4025d5353419c1c770b8752165605f42104,39382370467503667
0x348702797ddf102a2555a4dc1edbdb29b1c73aa1,3817819585406902
0x349e7c22cd2a12d42073443c633d2478a419b578,121129226095719097
0x34abd0d41200d717df3465755099903f38499155,3379392599521938
0x34b350cf764c4e0c3165afeb19d5bbb0491f64fb,36502869261222579
0x34d1a2399225d3ef65c6ad0e4ecf0fc160f8434c,53873428605117548
0x34fbd37c2bdb600d1de7572e3122730f3f71d7a3,674000000000000
0x34fc4134dc4956955164d8f7ec08d0f78955ac00,49601474628834493
0x34fd51d8a633ba934d44fd4a55d6d4ef959c8ad4,7986008446065755
0x34ff77a853a14579d2120ac08c5e342cee08ad71,111045015680370080
0x3502d57eb92cc2af89a43ef3987f069616284e73,122000000000000
0x350f2385c0f1333125a0cee4e05d4db423084b72,728520000000000
0x351d842b9c811bd60f2b0fb038f898ddf3b3e492,287556621161080052
0x35205135f0883e6a59af9cb64310c53003433122,7162260756615520
0x354395cb7dcbd1327ee4b880ae52673908726701,18544643897439827
0x3543e4f6a5c7510202f927f8cea2f9ac16964006,1576647657575627689
0x354696ff53e2d4d70e7f81091b00650d7b86dd46,1580941846012560
0x354dc7b13f978d6282d90affade080e93feb22ee,5715693677158574
0x3555d9dd6fa0f0c0b59b50d2ffc97af9930d738d,5171580239608381618
0x355a8d91e2786fae3c1b9e9d26cf21f3f45536ad,4002195762669989
0x3569b9b969462aabcf171c1da1c2627985083345,449784045407269152
0x356fbf298e69ec8a43bce120a6e81485df2bda39,191430902849756325
0x357b9909c891ade2e55d25515cc57f52c420f82b,23159995301699810
0x358462f384fdf46bb4632a8814d68278439624d6,6069068289869823
0x3596bd2e7aeb9b8e412ce03733ebbee92d78a85f,2837051868117138624
0x359abd39f88601dd2346b917bc569ef932e839cf,117233007815669796
0x35ad92856ed6e2a586640fa761ea9cbb1420f2d3,2037024700713077979
0x35afa724681c5ef9746978b565d3acda457c6b5c,1093860263242366732
0x35b275c4f8ac2240bf9c63dcd352ed0190b81f3a,9471468659735407481
0x35c3ccbbfcd78f2b3581260c5464a74e58d27049,558722330671207676
0x35c4dad569a051ab175dbb6bdb11bae44f60c978,24137024353120243526
0x35c64658c393e66ea4ce1a1757031c5e41e384d1,719526176547045
0x35ce03cbcfd6d7ab21f1725760eaf2c0fca9f387,67750915699829085
0x35d5a45918a1fb518dc4f749b2e3dfeb4eee7a4a,4689030786905668
0x35daeca65302ebe9f09f37ce8a1f1aee546941f4,1533430253382441270
0x35e4535b8fb48eb815429104d74b3792d0e730db,11552542237039544
0x35eaa1db8103f5105f2a2a756ac68df87b1f5da2,110000145789138
0x35f66390da1908a9d49d87e0e93b9fa5f16a8c2d,599330654363016
0x35f8fc8e5138a3cbda1c59e9da6c206f05e14a50,2435846089782282
0x3601c4e47e60f1e479015d5ded81c56cb77e3a7e,16397216985342514
0x36045bc5ccca72b3538d5e07aa0bab5e893d29e7,103667669290066353
0x360602c8d71f92c0f3d385251bebf74415ae751e,1346513869007406
0x3625df630968d7b3f69967e21bc3545fcea89abf,203400041371568
0x3630220f243288e3eac4c5676fc191cff5756431,31165455744709533468
0x36403f6243c66068cd14af7f272ad20a2cdb3298,4000000000000000000
0x3669968b5220f7a5c8bf8653da9abdebc07fe62a,661649510949801697
0x368c54973bb89c6419330020fa1a8d67b8c7c544,8438318600822284
0x3694f8678f36eeceebc237db9e65afdf7a65851b,100574837275214990
0x36a353c2d200ef7871e1db7441d214d5d83839b5,1600000000000000
0x36b02c2537c08e509ee2b8f8d9f8f9f48016e6d5,478739465574673
0x36cdd4451f2e01d2eeabb0d0ef57424eeceeb0b6,19001057230220798170
0x36db231c21b9161266d53aa96b9a0009a3437907,17587192775923852
0x36ded17162e82fdd19271ac4e20b142637525ad8,2870819052256
0x36e0edc88cd1902f189ac922a4401cf4f389a110,5939106045654898375
0x36e41e15aeeee82d098e9d3e887de31b0d056ac0,4909832927
0x36f4e1803f6ff34562db567f347dea00dec87246,12209420080056352141
0x370fefe676330d074f9bf49d75d600a8325dc719,5943554575416186
0x37199fb16a16c9161a5c352f76fa64583ee62634,214968482851355810
0x374d5221a4367fe746cc6c92d333c6ce15386fcd,20573763639825342
0x3751703d260439482daf05eed4105087ebf5ee28,445863095582556445
0x375fa58406d92e8673262cf543dd7129f61f3fd7,7391652327873359
0x3768e6c39a365bb4be13bf89ffab4b7471455f3e,1527586825836195
0x3783ee2bc1d1684bef867817e5170b2c81f96802,972521912870282
0x379212c0506d1a182297928530dd38a92abfe397,1249109464498623
0x379f2fa61c6e1db98eb5eef1601d17a7c263c02f,302416000000000000
0x37b84ab08f1467fae92cda833669dc4591e10c14,136634707932217048
0x37cb8e889a7354efe1dec81555310527cc4fd889,13516391290648
0x37f08cce4435945cf7ef1241dbef054c68c85097,5510245583350723
0x380acfb35859fa7093b1fd59fca78023bae785ee,695831332288465510
0x381ed019a5ee2edd5596e2579cc9ef9ea99940f8,70482699856707815
0x3825d731659cfaf959081d938a8113c1710ed71d,28365764956595453
0x3830f1290da3fdb91a337a1458aa34f60c49ffcc,343212445254910192
0x38335ec698aad8730f76251072d24c19f7daa4fe,21131752124069
0x3842dc8b016900bfa274150f6a3d7577a51266e6,538646469563623
0x38439273d9503be51f42cab5cc9cd203bd4af1c8,4153902429376111
0x38476bc1deb12f317cabc3f49fbbb80fbab6f3ec,156041986844645880
0x3847727d9ef638f7e54d7a2129b690c4120e1498,53314731295364861
0x3850faa53550bd0466b50f44892f92eace080457,1600000000000000
0x3875f11618374539b81edbf75828d047fc983f1e,1480498498926298
0x3889a2be6f26193681834fe4b65790f5104fd730,85475289372607513
0x3890c6b13de444029c30621e911f0d5b2361810b,234051825567311311
0x38baf2b7b8b787e2cb04149375899f89a0bc4cee,425137290639597
0x38c63cf2ea1341327a668809be68827073aa72ac,758948687016086037
0x38e76e6d3024475e2d39deb94b2797ce801381c0,13853445896111700517
0x38eb9929b0e7a8d1a27fc3e12166327b666f4138,1625238725211654
0x38edfb8ed26fc3fa58c868b267d1b5e4732925b7,1516564434895
0x38fa7bf4911e3ddeeff3ee03dee81c4d91556d1e,163251493410688574
0x38fea72d975cadfe08defc387292658b403b58a9,43443710545720155
0x3928b141c2a11c14de7de4e910520ae4ad1da492,100000000000000
0x392c9fb749a89110c1f1305405e25a53339cb4fa,404716443820709010
0x3930ff400fd1bf12012b62034d5081436f5d4c0b,999422432612687608
0x3944cc7e4cebd769a7b8bf5c74f638e871ae0cb5,789771257087432
0x3953097d0ac7ee4f390592b69b5ada2dff4108c6,4378535488844221
0x395b055cda845d751c5eb897a6f60e7dfb731b17,1741739793940051520
0x395ef2d7a5d499b62ac479064b7eaa51ae823a22,4000000000000000000
0x3963a2cb6759f3f2827f46ce52a7398aea8e2977,32375289696463466
0x396f0e55fa33513441d556f84a6ea5c6fd7d217b,17286629952007491545
0x397454420375c021fa5398e6d71667fe2fe26a26,1580895101055135829
0x39786c76037037fa6ad759780e501b65fc8b5b66,57515301609513371
0x3987b7984151bcef3b10e71a0b18d6789fb6fad1,4436876290807318
0x3992d75551403111c918ee4304c7a80527a6dd89,300000000000000000
0x39978cc40e2d1d7e127050bdfffbb0dfcfaebad0,95509519264958105
0x39b3913c1c279c2cfc964ac8061f4797826d6429,6628402418945586
0x39c220f5f5641670504e9c63fcd87be64ec9a35f,26121694333280667
0x39c31a899662da8bba43862c82c8ba531dc61390,100000000000000000
0x39de56518e136d472ef9645e7d6e1f7c6c8ed37b,41540293230068372511
0x39e746fb643789facb3031577eddf0ee996ea701,2779491643979451
0x39f2bb44f34133c9b8723cd08e34e976582535f8,3939065069328221809
0x39fabbb43c20532addce22da4847cf32b51c8ea0,46066725575508
0x39fd1d5394e3d4d91a7524dd5ee969218ff4ef9e,1579387010006562
0x3a2a16b2519360e0a601f624595405c7d86104d5,105127330402521042
0x3a3569a824e1602fc2180a716dbec2e1275108c4,255031348191849131
0x3a39899dc78b7307acd83f51463c853fa79e1b09,29749825715042478
0x3a5688ba86331c4668fef062ccf4bfd6ad2a0d5d,8964798677789751
0x3a79822d218d9ab9fd4e5c4c992665f0206ba84f,1000000000000
0x3a7984c3678112f266e749c9b0bf6c29e8bf73c8,40147199745252915
0x3ab2b25e63e16e9364719a4342bd7394909db1d6,417562181199303302
0x3ab2efbdf73bd1dcaad6939b7144b9324727e3cb,215694128599810124
0x3acfb8b4fddaea21e9b213e6a3917cf45e51e71f,50494449108940529
0x3ae6b70fe270f1558d51193d26700c25f169beca,123861969230769241
0x3aec44df98cef5d676408f221247554402e8bc34,817210697276864
0x3b00ab3f202ba1e375a82697dcb7358b3a78ac83,2985212243221109
0x3b30d44df9afffc07a51457e18410c4ca0f90896,686633742883752096
0x3b3ca4b373edd605eaf9bcc8877faa442046b3b7,46985714830236250
0x3b41659e9975e4ca85aca2bc935c92a93c158e65,184264619783588028
0x3b43daf0367da07644b8ddf273c65db199f4f17b,81229991995552
0x3b57579a35425a24c2a786dacebe1837c09e5fbb,3834274597403793
0x3b5edf79871a72b1ff26cc799ac5edd90df8411c,159831249914034493092
0x3b6280e12f19160c8b340a77d8cfb6eb5e32ea77,1556906045368460574
0x3b6d8ca2509f4b9a1a27a6dcaf70b1014fb1b772,2071275641170230
0x3b745736b5612f20c5c1659423c02296227e854b,39011714728462998
0x3b76fbc3e1c44eb8ecf4b711ced5160042dba80c,475628740826186526
0x3b82b31bbe0dc3fe0f13d17f9a4d0455ef562e06,22330788566164629511
0x3b8e1903ed6d4da2c7f88422b72c4b182570293c,1595834535986258079
0x3b91caba057858ba138dc2e00cda9f3603d77a44,563489842900054
0x3bb1db7eed4b388f646cad3a11d685920c0c24bb,205383598730311
0x3bb3384e2dbd32bb1f090604002a66838471d893,17165018372167365
0x3bc4f634380bbcfc9933d1342bbe5318877b84ab,176518966344847060
0x3bc6420c6eee45ad8cb3290b5b2f34a8e6893464,475580971942357
0x3bc904ce74d98a903bbd70476bc4007b6e3eb232,323806933722173852
0x3bd30a469e4da2645e360b0c1f2db1e9e98a1c11,316693298021999190
0x3bd96ccddbb2b1c60cb652d1c6a5d6b85fc42749,10390012251509016
0x3bdb66087e2760a9f7f6b4c0a3b49e69355e8a3c,530750000000000000
0x3be1419ab00d76326f171787e04fa6b9542595e0,119587393097763368
0x3be737678cc32b86f03b12b5af2f6f96ad3ae4cc,4919788105154784
0x3bfb3a55c7190ead733cd7b5a7dc80b2d9e9baba,385314189936080202
0x3bfb7d459d24b6714afc0c04a9ec79a16efe9f92,700000000000000
0x3c259bfdb0bc67a68c94913103356c87bac31c40,125157980182263
0x3c2c34b9bb0b00145142ffee68475e1ac01c92ba,4028236558968111
0x3c30765cae26cc563411e08f3084387bdd557e74,2472198841713315
0x3c3b6463756c82ca72da501d7c53f3774a613d15,32297776626
0x3c3fe3022a5270b278a89aae84b04792f6c862ea,167254927087163553
0x3c4466b0c351d1898e7bd591b1cb4515090b7a38,501658460876156270
0x3c4634b3fcf64dd021c7726bc53c53a7e305817f,346810836056839047
0x3c53562e8f8eadae8fa8426583ff6b40f6778238,2953362911113137025
0x3c5aac016ef2f178e8699d6208796a2d67557fe2,789100774538503157
0x3c71b57a9ee8df5a6e9ea220e00d37878e20e1cd,220040488671313701
0x3c7f67df788a1b588f8428c41f4cad2cd38a5d2e,27536277502290734
0x3c8d5870cfeff8ac24f05466da5ca3cddea5421f,27536277502290734
0x3c9c9e8d9c5ec47602552e24f16fb3241798c042,8001162707888827417
0x3c9ee43b96bd5d3a7060ace8c98d75736a1ebc67,1885630279723605900
0x3d0d07ab180aadd0d1e2a42ad9465ce12bcee3d9,3173307796674292046
0x3d120e03cb6d2730a4b11071b4fe454f0f7a475c,12963119802086647
0x3d55ba39f15481432520f586f229945643d351c2,511643189155022359
0x3d72a0ee73159f73183333942cc1e511d9b35636,1386334116045317
0x3d7746ed1d63333216af6dfd6d443cf4029f6e2d,214474681757267
0x3d7ebe72e6c787434d98846516bb9ab7fa160ebf,91117021117865336
0x3d9b2bc739c57d1a2d45706e9d2d388c39e1a385,4711729527582000443
0x3d9efc04ad57c711c9daf287e85324f653c848b8,1179178191756881
0x3dadf331a8615a0acf8aeff3c50a082047fe1bbc,5523444577412264
0x3db1e47d5c307705de47e309317602c08c1922d5,8699160172368599
0x3db70c686d37b62ab6e3470abb55a216b4c9be8a,766648464132135997
0x3dc606ce9cca12196917a3267a8ae7008e018958,17620185241947109146
0x3dd81863779991d88d7f186d41b8bea1a569553d,1159190933132899759
0x3dd85fee075f73a26c1112a88bff66d0f544079d,28583685504770272
0x3df1c8f0766f46d009a842b05bf2366a446292aa,1455775982863856921
0x3dfdbca41d2f229d380f002ecb1da6ab6de09e7a,561805855451587975
0x3e02b07f2ca6ddaf957c697fcbb6f257986508a9,181109806961
0x3e0ed5ff61836c1b08a359d7989017c9994cf8b6,50876046924420005
0x3e1ace698be4a80bae8dceb450accd31b2c565b9,4267819428340984
0x3e2cf2420e209c2b0e124940ee209e4c0f62a40d,75000000000000000
0x3e2e90f1351c6c04413514f643b30dfdc52211ef,197293832781773175
0x3e4768e964591c409ca5cbf5d8f631c12590d475,106973382577372701
0x3e568a7f92d6158b3f9f60dc4bfa97bb3d8ddb0c,3921023820317881
0x3e5757c0c2d32ed731c23020465e41942c9b9d41,46176337978973030
0x3e60f152d7affc9ad2da2714c568863d5569510a,13252796103337505
0x3e763998e3c70b15347d68dc93a9ca021385675d,6144590894215826
0x3e80b4dda0c1c042ebe92da77511e218d207176b,557107773842160
0x3e80fc9f44991ff673417f9b483e8eed8085a7dc,136954582925927
0x3e880167bd656eb0423d8a9eb3daf85f11f8dac5,2222290399276233
0x3e8a4f22ea8515e350f33ec96b5e2ff04ae12082,51548952721507066
0x3e92d661bd5063f7df955d68e123b96d069069e9,7045608966820627
0x3e95bf6df91a0593333f550b6e1485299dfb86be,579491548869305201
0x3e990da04e81184556568e14645d73814569d797,39625646199335015
0x3ecebad7ac6ae3accde6d463153a2f21eaa5eba5,6112375676192745636
0x3f0d4c1ffbb554f4226944be3880697204c0e83d,814736109435604180
0x3f127e110554e8c57b8a9ae87a5a74c991abc35c,23652876145496945
0x3f3c61e7b3fda491cafecb644fd3b682b4ca8777,79700000000000000
0x3f3f7810e1c4d01ddbdcf418b0e2f958757c5ab0,218544855982018648
0x3f4113f86aa26c5e7d5dd8ba689e285ea0d8dc6e,1000000000000000
0x3f8e789e48eaa52ec8b8d37213b3f32df15424f2,1000000000000000
0x3fafd1d6c22026ee979ddff8944a001ccdb7e150,5975257942445454
0x3fb8c35a524a7d68d13b483d3528e0e34d83be38,184171302
0x3fdaed800de6b425c95a05fbb8bdf3dd1f0ee3b3,11909013359737002431
0x3fe9ea5d24c015bc0eb07dbeb7f961b63aaf56fb,1681662013987359
0x3ff1d9260b2227839a991e532e28d5ec13184d23,10763592837361333
0x3ffe4ce3d54863863a4b442d5322e0cd3dead007,4710267858439523
0x4014af3c12031a001c201b3c087f2c4470f39682,7800000000000000
0x401c0f82117b3262b79a7697bf98bbd7c0d4e36c,57437909051854345
0x4032ab8d5cced1444240c7b973f36d712981fb00,20255652701319232
0x405cae835bb03bdaec3bee39cddd96b849db6b6d,250306813140340943
0x4060369598c9ceae3178167387a26b885381493e,9389279652753399
0x4066d9506e44c660a4b118599d65ec8117c58215,169883245172036
0x4074702c6b9a01ae9a2e937404ee806b232487a0,2974143524433958962
0x407fd4007c33d64d98fdf111a7ace3de73f213c3,100000000000000
0x408738851c914dd6721f0a6b7961f56e13a90922,2608469402013354
0x40935725af606420502c8c8ef5ceea1d92b4293e,17345157088667154603
0x40991e92508c54cf566c43e0108cf4f43bd30c0f,47845504866802677
0x409c6c5ec5c479673f4c09fb80d0f182fcff643e,1580575149973822834
0x40a24ea5b6a248f3a138e6bfe3366e78d1cc71cb,749483490233005887
0x40a3a37e2e5c98f35e44e3ab554702c2e9878d1c,159481750958115582
0x40d158f19fc5fedf1e527062964952219fedf1f7,1005126586999667837
0x40d5046dbf43ca4f215249d688bc0c459ac42230,105096413183517
0x40dc8cbea93e651355fb2c4b101df58ce1cf4d38,208964655012057828
0x40f211d73f117e4265a9ab9c1370b1d0549d732b,366972355134454960
0x4104074bab3dc418047cbac615f11b4ce039b46d,7021750763084137
0x410ef4df49583daeec7a3cb09f85c2a9ee658afd,544827357883214900
0x413c89b5b16c4e3b6182efd24c484a689e6f65c3,28137754414323215
0x4140100f2229122245e981c3874ba29cc183c8dc,2027461867072805154
0x41617e0d994f3fdf3b1e1eca531b317f4fc9374d,1416559078493838
0x4163a4a5cee840b5f163469f44e146eb3dc1d24c,8498635240921435
0x4163d177771cbb260a1d1a53abedf80c2af00f69,79843248668
0x416679287b3f618a2d9e4f88a089430c91b0d11c,90
0x41689f14353d5042f8f4c57eb2dfc3451ff64699,2113477918591828
0x416c456be0cbe3c4cdb8f3545b2db67cd8e19c2c,9557380499785707
0x417ac092595ccadabbb11086c020d16f14284fb8,24575517849491242
0x4190e7bd6ce58aa54648126947d69e687c5f2423,332540694853554354
0x41a6ac7f4e4dbffeb934f95f1db58b68c76dc4df,13678801831251457
0x41bb08c5f310dd5eb32289a621efa54d8ac89f0b,40816427745183534
0x41d00d74d03098dd982a02446dbe8ae3d509fe36,41241868991649850
0x41d2f3add533465d1038bfac72855e8430f92eec,474035372764443
0x41d32627858b5bf908cb10c209acd21bf2d6a7a8,150000000000000000
0x41ed288dbf8493310d2bd57067c226a96610d2f9,153512277698780826
0x42275a94999b4b1f7a8cdaccc73f4a319cfe3486,2781385699967536
0x4251890eb713de6cc954b10c134453a6cf470fe8,1559529520296696912
0x42569d1eee0369138b2e1b5d97df3627bd097777,1235614190615739
0x425c90b7ca97bec31aa2ae2eb58f683f5d11e03a,6000000000000000
0x4264b02678875059cb429555a533713ee729f721,5794336772200197
0x427634084fc822edb362f368cfdb93cf2abf143b,236487225757244
0x427a33234faacb6b3acd1a5a27d9f8bec358e3c9,100000000000000
0x4284be053786ab7fcb7d89a5271c013250e69e04,2061113884711207613
0x4294018f4acfc6f6034f751bdbdd441ae5e05f96,64085199880065598
0x429b41c9dc070f01e2c63cca884a448df6c99d2b,69925929110830806
0x429dd04ec5a36fe0268cf2413d99aa1aa24c28c2,32904016674147
0x42a2927c9c4756042355e862e8349ad4a3d639eb,44658469681
0x42a638af89571046013e7c86c32fb01e95d5d35b,47172965241282265
0x42b37319dc321f9d9cd6a9316a73869e68d36a24,352330699838623015
0x42b4754201b7ffc83f92d0560319645b03565ab2,32184726213841821
0x42ef98a77fdae3fd6cd99620cdc6992487ebe88a,1248390373088423624
0x42f50744fabf5e2873bba98234e78b11480fdee8,414408768298234878
0x42f73f9e8c698593fab14d64d109dcedd0397950,1000000000000000
0x4305731ccae985f4d9b4eece0bbb9e9954d81464,920190804208513923
0x4309d925244812e4457496515a0cd57741d43a87,374877921175097731374
0x431b5ddb0ace97ebc3d936403ea25831bad832b6,579388537673433844
0x43385a7d2d03828f3664a9e8f9803eb93d88e757,4072779554666797
0x4351377eba46c6427ca69b597d20ba995865727a,78607967221746991
0x4352b44618198c88dc721ce2520ca515c7528585,14206175927843724
0x4365bbcbc6ec28e992269ccd1a5fb46bfc7bd2fc,425452760644912
0x4367cc270d68925d9ba89cae2a9c2877f3acd69c,2803084968861137
0x436f6d1335558a1c790fbae3fc17e1fea4a9f2c7,1000000000000000
0x436f7a19d4f8676c6f7be5416192114b3addab79,12124685036224046
0x4373620f9d941e18372319a7b53d54f3c4d7812d,1068036172153838
0x4389172cee64379947fb9d66e6baf07e1a3f3bf8,12511485685820038
0x438ec309373e1b4b037b3d19a95b9cba98c76b55,17045030952558319
0x43b743430bd83568e33fee569b45ad46f25183da,19746673758957128
0x4406c04a6cbd9f812277e0e85594d809d7454405,625321607883722918
0x4408e04e4d8aeb7edbc0bc0ae66028762fdf29e5,219981749055777871
0x4415da04d8729ac1d4760021cfa13aab448ceb19,143587902166933388
0x4437ff6232e662184154a615b4ef441960eb2a25,4088979569468616979
0x444058aecc3117ec602dedd1c1eeecbd64c90720,13604979688210352
0x4447bf024195e07622fcab16c5834c52f4e0a25d,304292110575278825
0x4452b58d2fdb19dc757085ef6200a5ff549fbda9,308647363218997622
0x445ad7de9c9d811e4de582dc4bba766b9811e8d3,1376813875114536737
0x4477c6eab6f03a2b924dccb2c13eaee3528d0205,68961756100324943
0x44b1d47352dcc555f6bce8eef222e36f17ceaba5,12432711726540800
0x44b3027b75467e16c763806dfb0cf4c26b2ffed2,85710667789442515
0x44c16f7db99def926888aa9d0dfc3b82e9a93d89,37215989924751081
0x44d76abab71f44f9e49be54bf4e664527e78d41f,30111722032661235108
0x4506c8c6ffb14a0f0970132ac56815f2537d4126,72112485456848
0x451299a8943d72ec667f83f530b32992f8533140,216183606830287046
0x451401613e6d48ec1da2f2aef7e6b21248d27798,419673414382883
0x451eb6593ce935c8b014e4174e7d66d1c8adf64f,8708959619888433
0x452166012942e32cbb5b536a43202c3a0e1fdfff,361763592075038542
0x453fa57eed4351c8afd70c067494417247f9084f,160684457042828
0x4541a41d8b6b7bc9b644e6337fd5b81632c94416,21252589645866121
0x4543e5710338bf6e514258ae7f4033ea29c700bd,143925743626345084
0x4594de64d7ffcabf324d6420f186b6325bce5c64,982983788245090365
0x4596de8341b615a6043359581bbd61e3cab9bb2a,226184511461808254
0x459e9e7fa2631ce07a8369beeaebce0a660b9ecc,61575220229261639
0x45a005bec6ca9f438c6556dc11051744abf9af24,207845461962783106
0x45c3707c25ece1e4705a5d708685f0a77dc18cd1,1634160268054762
0x45f707e26a18547192820dcf01a05ad2712dadb4,110104421155232
0x45fad3d36fa506e7f955711d6d0dc94a5be8f4b6,1542927311409214
0x463870a4246ca08dc2893696a60363092720c6f0,10316468330872034
0x4644a9afe25b01405b9099c32fbf123f919d4838,11757585411138035
0x4647a5118145062395cf2839c433aee4f7846bd4,22704297300366958
0x464d19bb970ff3a27d2f5404656c4915564dfa41,86458299330495
0x464fd6b8e4dde4352117940a07d7cc93269a77bb,70000000000000000
0x465461403b3eb073326df3a2b78f88e5ee2d74e0,504071237054
0x4665d514e82b2f9c78fa2b984e450f33d9efc842,406512313801
0x46679587281c67ae9ad977c8d84a6b8a96a7cec9,1614392998797355230
0x466c1b13ba99541be72b771e67ddda32a9da5232,743479492561849838
0x4672044879c367f3a77ed1516c88f8f9f3a855f6,2717502260273831
0x467f873828f3367e823ac13b597da7af904f8ad1,59225120426972814
0x4683e80227a361ba4cd68c2cc9d635f13ed01f5e,6334060800156509117
0x4688b6f3c384c3cffe95c92f599213de4a9fa9ca,134797967293474514
0x468ed7088e369bb03d238d57c097d16baa846c13,406243415892846
0x46a6af6c51579e444a50d026fb9b103601f6a538,16676941962470866
0x46bdbf4d9016e465e15c8dfb8779fae4a233ee4b,78290484005540861
0x46d7acad8cd02d1e6497cf0d6283bda45cc31892,6182899402151087
0x46d83a175dd1a8b68f0028a06bbf5ebe53e86d99,17132402916980413
0x46f4409b77726072e29a0c37050f82ac66e24532,1502002309453597
0x46f5c830f44777b04498c62ea02bf32c2a2aa454,4881431118321871
0x470785fff51c64d0e603d4289fac930a0070d3ba,52283719287081912
0x470f0ee2449484f55b1eb3a7b736cb0d4e377202,500372598619540761
0x4721901e4c5a6ae175deccee06d20f25491503a2,1247221093635307
0x472491a68bce7221bf765d8349350890ce2f719c,7990000000000000000
0x47396f3bc72e4daa8f3ea44dad448177cf5b0a3b,278744689671949727
0x473a17e00cebeda446d43b1136e8ee9d122ac249,20593871092778333
0x474017bfc7a692782c41dd01fe437823c3aa4a85,2708174370040431462
0x4742b30f35035c666c5cba2e8670052b179e0404,366286562682437909
0x475021e2cbfe925beafb63084646eaa8ffe195e7,5426972196403041745
0x4751917e24eed8286894de9f5302df8daf510acc,231796030165382726
0x4761acdd82da42dd87e1ddcee375708b420ca5db,793856679913150208
0x47949c2729a7be14a8f8a40b1df338ab2b237930,4175340178043891
0x47a15aa8347f7a9d2b49e2e76ce93186fa4e72fb,1723217710113836908
0x47be3ef73ac289e31e6782c171650fb6446764c2,459054788755885105
0x47c6e6c7d76d43028c40f39f508a802b51aa7e90,1163381485747064222
0x47d0a7fb8583f6c619567d4d8013d3ed5d5be08c,2808036507005290541
0x47dee11e0d84f05d7726b69666595700f3f0d883,335857412043394762
0x47e05bb20a14c9a27fa8706af83fff7a480de47f,4140215183570004
0x47f04e9063bf7643753266854a7104225904b238,579169244535232388
0x47fb69b42f28f086f7a038c907d10aa8700b53f4,65364940988800536
0x481dc90561d5b7559105fa2dfd3448b4965866dc,53695741129466932
0x48200affb5be019f75d8d8094d71196b3b94067b,3441930837588070457
0x4821fcb59f13376edd7bc82f6ee37785f3a7ab66,9148516295002923
0x482a7561dd39557a9dea408bcf878e863e306ea6,43830771154627535
0x482b4a4b4ee32c37e898ca8406cc955849526434,43378260569706
0x482be22b91c8a4a7c30c14ffa9f4eca78b718e9f,215183830792824455
0x4832606179a3506f3e64c1b04dfbe3a13a55d0f1,116331852909816890850
0x483828dd3ed6a0179721290c922a6e07919cd99f,543779132037837175
0x4839054db0269e73e8c76a3dfb14fc33d31a1356,13413672318197
0x4846f42072ccbb2cdb56cbe7d30d6a0724b22d3c,411627648505664550
0x484dc3e808e2535ff8cebcb780a0ad44669ef552,731075405343
0x484ede38b707eac426f33896859b37a06129578e,79060153889263536
0x4863c0c63e4867e437cdc5592ef39f479a02b400,7907351450518094
0x4867dca57c00641332cdb96a4746b3eb29360618,22891773443915331
0x48730251487edef7142ad0512ce8e435780cc4e9,382125870680999206
